id,name,codice_ipa,seed_domain,claimed_domain,reject_reason,old_mx,old_provider,old_reason
IT-L33-issigpp,ISTITUTO SECONDARIO DI I GRADO PETRARCA - PADRE PIO,issigpp,petrarcapadrepio.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-issr_,Istituzione Scolastica Saint Roch,issr_,sroch.edu.it,regione.vda.it,pa_shared_platform_out_of_scope:regione.vda.it,smtp1.invallee.it,microsoft,MX is invallee gateway; SPF+DKIM confirm microsoft
IT-L33-istf,Istituto Superiore Turriziani Frosinone,istf,iisnorbertoturriziani.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_AQIS01300L,"ISTITUTO DI ISTRUZIONE SUPERIORE ""G. GALILEI-BELLISARIO""",istsc_aqis01300l,iisggalilei.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_ARIC827001,ISTITUTO COMPRENSIVO - 'MASACCIO',istsc_aric827001,icmasaccio.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_AVIC864005,ISTITUTO COMPRENSIVO - ALESSANDRO MANZONI,istsc_avic864005,istitutocomprensivomanzoni.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_BAIC812002,Istituto Comprensivo Don Lorenzo Milani,istsc_baic812002,donmilanibari.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_BAIC816009,ISTITUTO COMPRENSIVO - DUSE,istsc_baic816009,scuoladuse.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_BOIS02300G,ISTITUTO SUPERIORE - IIS BELLUZZI-FIORAVANTI,istsc_bois02300g,belluzzifioravanti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_CEIC812009,ISTITUTO COMPRENSIVO - I.A.C.'VENTRIGLIA'- PIEDIMONTE,istsc_ceic812009,icventriglia.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_CEIS027007,ISTITUTO SUPERIORE - E.MATTEI  AVERSA,istsc_ceis027007,matteiaversa.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_CZIC871004,ISTITUTO COMPRENSIVO - ISTITUTO COMPRENSIVO DI CHIARAVALLE N. 2,istsc_czic871004,scuolachiaravalle.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_FIIC85700L,ISTITUTO COMPRENSIVO - POLIZIANO,istsc_fiic85700l,icpoliziano.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_KRIS00900G,Istituto di Istruzione Superiore S. Pertini E. Santoni Crotone,istsc_kris00900g,pertinikr.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_LTRH01000P,IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE - IPSAR 'CELLETTI' FORMIA,istsc_ltrh01000p,alberghieroformia.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_MIIC8EA008,ISTITUTO COMPRENSIVO - G.CARDUCCI - LEGNANO,istsc_miic8ea008,iccarduccilegnano.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_MIPS25000Q,LICEO SCIENTIFICO - D. BRAMANTE,istsc_mips25000q,liceobramante.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_NAIC8BP001,ISTITUTO COMPRENSIVO - PORTICI - 3,istsc_naic8bp001,istitutocomprensivoportici3.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_NAIS08900C,ISTITUTO SUPERIORE - I.I.S.' G.MARCONI'-T.ANN.TA-,istsc_nais08900c,itimarconi.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_PEIC82500L,ISTITUTO COMPRENSIVO - ISTITUTO COMPRENSIVO 'M. GIARDINI',istsc_peic82500l,icgiardini.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_RCIS02900L,ISTITUTO SUPERIORE - LC 'IVO OLIVETI'/I.A.' PANETTA' LOCRI,istsc_rcis02900l,iisolivetipanettalocri.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_SSIS01800A,ISTITUTO SUPERIORE - I.I.S  PIAZZA SULIS - ALGHERO,istsc_ssis01800a,iisalghero.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_TOIC88800V,ISTITUTO COMPRENSIVO - I.C. MONCALIERI CENTRO STORICO,istsc_toic88800v,iccentrostoricomoncalieri.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agic81000e,ISTITUTO COMPRENSIVO - IC L. PIRANDELLO,istsc_agic81000e,scuoledilampedusa.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agic82400c,ISTITUTO COMPRENSIVO - IC QUASIMODO,istsc_agic82400c,icquasimodoagrigento.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agic82700x,Istituto Comprensivo Giovanni XXIII,istsc_agic82700x,icgiovanni23esimo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agic83200b,ISTITUTO COMPRENSIVO - IC 'A. RONCALLI',istsc_agic83200b,istitutoroncalligrotte.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agic833007,ISTITUTO COMPRENSIVO - 'G. LEOPARDI',istsc_agic833007,istitutocomprensivoleopardi.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agic85900b,ISTITUTO COMPRENSIVO - I. C. GAETANO GUARINO,istsc_agic85900b,icguarino.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_agis00800p,ISTRUZIONE SECONDARIA SUPERIORE - IS TOMMASO FAZELLO,istsc_agis00800p,iissfazello.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_alic81800q,ISTITUTO COMPRENSIVO - FELIZZANO 'G.PASCOLI',istsc_alic81800q,icpascoli-felizzano.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_alic83400n,ISTITUTO COMPRENSIVO - TORTONA 'A' ISTITUTO COMPRENSIV,istsc_alic83400n,comprensivotortonaa.eu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_alis00600n,ISTRUZIONE SECONDARIA SUPERIORE - VINCI NERVI FERMI,istsc_alis00600n,vincialessandria.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_alps01000p,LICEO SCIENTIFICO - GALILEO GALILEI,istsc_alps01000p,scientificogalilei.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic80400c,ISTITUTO COMPRENSIVO - ANCONA - ANCONA NORD,istsc_anic80400c,anconanord.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic805008,ISTITUTO COMPRENSIVO - GIOACCHINO ROSSINI,istsc_anic805008,icgioacchinorossinisanmarcello.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic806004,ISTITUTO COMPRENSIVO - SASSOFERRATO 'BARTOLO DA SASS.',istsc_anic806004,icsassoferrato.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic82300t,ISTITUTO COMPRENSIVO - MONTEMARCIANO - MARINA,istsc_anic82300t,icmontemarciano-montesanvito.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic82500d,ISTITUTO COMPRENSIVO - FALCONARA CENTRO,istsc_anic82500d,icfalconaracentro.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic82900r,ISTITUTO COMPRENSIVO - JESI 'CARLO URBANI',istsc_anic82900r,ic-urbanijesi.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anic843003,ISTITUTO COMPRENSIVO - OSIMO BRUNO DA OSIMO,istsc_anic843003,brunodaosimo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anis002001,ISTRUZIONE SECONDARIA SUPERIORE - 'LIVIO CAMBI - DONATELLO SERRANI',istsc_anis002001,cambiserrani.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_anis01100q,ISTRUZIONE SECONDARIA SUPERIORE - OSIMO 'LAENG' - CASTELFIDARDO,istsc_anis01100q,laeng-meucci.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_apic804003,ISTITUTO SCOLASTICO COMPRENSIVO CUPRA MARITTIMA E RIPATRANSONE,istsc_apic804003,iccupra-ripatransone.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_apic817005,Istituto Scolastico Comprensivo Statale 'Folignano-Maltignano',istsc_apic817005,iscfolignanomaltignano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_apic83100b,ISTITUTO COMPRENSIVO - ISC BORGO SOLESTA'-CANTALAMESSA,istsc_apic83100b,iscsolecanta.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_apic833003,ISTITUTO COMPRENSIVO - ISC NORD SAN BENEDETTO DEL TR.,istsc_apic833003,iscnord.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_apic838006,ISTITUTO COMPRENSIVO - ISC MONTE URANO,istsc_apic838006,icmonteurano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_apis004007,ISTRUZIONE SECONDARIA SUPERIORE - I.I.S. IST.TEC.COMM. AMANDOLA,istsc_apis004007,iis-amandola.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aqic82600e,ISTITUTO COMPRENSIVO - IC UMBERTO POSTIGLIONE,istsc_aqic82600e,raianoscuola.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aqpm01000g,Liceo Statale B. Croce,istsc_aqpm01000g,liceocroceavezzano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aric81100b,ISTITUTO COMPRENSIVO - PETRARCA,istsc_aric81100b,comprensivopetrarca.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aric81400v,ISTITUTO COMPRENSIVO - 'L.VOLUSENO' SESTINO,istsc_aric81400v,nuvola.madisoft.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aric818006,ISTITUTO COMPRENSIVO - IC G. MARCELLI,istsc_aric818006,scuolafoiano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aric826005,ISTITUTO COMPRENSIVO - IC LORO CIUFFENNA,istsc_aric826005,comprensivolorociuffenna.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aric83100l,ISTITUTO COMPRENSIVO - ANGHIARI,istsc_aric83100l,icanghiari.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_aric839007,ISTITUTO COMPRENSIVO - SEVERI,istsc_aric839007,icseveriarezzo.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_arpc010002,LICEO CLASSICO - LICEO GINNASIO STATALE 'F. PETRARCA',istsc_arpc010002,liceopetrarca.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_atee00100d,SCUOLA PRIMARIA - IST. SCOLASTICA I CIRCOLO ASTI,istsc_atee00100d,primocircoloasti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_atic81300n,ISTITUTO COMPRENSIVO - CANELLI,istsc_atic81300n,istitutocomprensivodicanelli.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_atps01000q,LICEO SCIENTIFICO - F. VERCELLI,istsc_atps01000q,scientificoasti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avee05900q,Direzione Didattica Statale di Solofra - Via Fratta - Solofra,istsc_avee05900q,direzionedidatticasolofra.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic81200c,Istituto Comprensivo San Tommaso F. Tedesco Avellino,istsc_avic81200c,icstommaso-ftedesco.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic81500x,Istituto Comprensivo Casalbore,istsc_avic81500x,iccasalbore.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic81700g,ISTITUTO COMPRENSIVO - J F.KENNEDY- NUSCO -,istsc_avic81700g,istitutocomprensivonusco.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic843004,ISTITUTO COMPRENSIVO - I.C. DON LORENZO MILANI,istsc_avic843004,icmanocalzati.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic84400x,ISTITUTO COMPRENSIVO - IC 'N. PECORELLI'-PAGO V.LAURO,istsc_avic84400x,icspecorelli.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic851003,ISTITUTO COMPRENSIVO - G.TENTINDO- CHIUSANO S.D.,istsc_avic851003,ictentindo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avic86700l,ISTITUTO COMPRENSIVO - 'CLINIO RICCI' - 'F.DE SANCTIS',istsc_avic86700l,istitutoomnicomprensivocervinara.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avis002002,Istituto Omnicomprensivo Statale Francesco De Sanctis,istsc_avis002002,desanctislacedonia.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avis008001,ISTRUZIONE SECONDARIA SUPERIORE - A. M. MAFFUCCI,istsc_avis008001,istitutosuperioremaffucci.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avis01100r,ISTRUZIONE SECONDARIA SUPERIORE - GREGORIO RONCA,istsc_avis01100r,isissronca.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_avis01800g,ISTRUZIONE SECONDARIA SUPERIORE - I. S. I. S. ' BAIANESE - LAURO',istsc_avis01800g,isisnobileamundsen.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
